,workerid,proliferate.condition,age,comments,correct,education_level,enjoyment,gender,internal_node_id,key_press,native_language,response,rt,solution,stimulus,test_part,time_elapsed,total_score,trial_index,trial_type,understanding,experiment_id,participant_id,error,words
56,150,condition1,,,,,,,0.0-5.0-1.25,32.0,,,520.5900000000838,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>remodeled,with,her,own,works</p><h4>Here is the correct answer and the original sentence:</h4><p>remodeled,her,own,works,with</p><p>Jo regarded them as worthy of Bacon, Milton, or Shakespeare, and remodeled her own works with good effect, she thought.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1845153,,56,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ec4029d-904e-419a-8244-52e5a62d3675,,
57,150,condition1,,,True,,,,0.0-5.0-0.26,,,"['on', 'hand', 'to', 'hear', 'every']",,"['on', 'hand', 'to', 'hear', 'every']",,test,1884967,13.0,57,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,0ec4029d-904e-419a-8244-52e5a62d3675,,"on,hand,to,hear,every"
58,150,condition1,,,,,,,0.0-5.0-1.26,32.0,,,423.19999999017455,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>on,hand,to,hear,every</p><h4>Here is the original sentence:</h4><p>Correspondents of the press were ever on hand to hear every word dropped, and were not always disposed to report correctly what did not confirm their preconceived notions, either about the conduct of the war or the individuals concerned in it.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1885393,,58,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ec4029d-904e-419a-8244-52e5a62d3675,,
59,150,condition1,,,True,,,,0.0-5.0-0.27,,,"['really', 'wondering', 'how', 'best', 'to']",,"['really', 'wondering', 'how', 'best', 'to']",,test,1899265,14.0,59,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,0ec4029d-904e-419a-8244-52e5a62d3675,,"really,wondering,how,best,to"
60,150,condition1,,,,,,,0.0-5.0-1.27,32.0,,,557.1200000122191,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>really,wondering,how,best,to</p><h4>Here is the original sentence:</h4><p>Jo skipped up, and sitting on the top step, affected to be searching for her book, but was really wondering how best to introduce the dangerous object of her visit.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1899825,,60,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ec4029d-904e-419a-8244-52e5a62d3675,,
61,150,condition1,,,False,,,,0.0-5.0-0.28,,,"['insatiated', 'and', 'in', 'insatiable', 'love']",,"['insatiated', 'and', 'insatiable', 'in', 'love']",,test,1913892,14.0,61,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,0ec4029d-904e-419a-8244-52e5a62d3675,,"insatiated,and,insatiable,in,love"
62,150,condition1,,,,,,,0.0-5.0-1.28,32.0,,,391.62999999825837,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>insatiated,and,in,insatiable,love</p><h4>Here is the correct answer and the original sentence:</h4><p>insatiated,and,insatiable,in,love</p><p>Alas, he who knows the heart finds out how poor, helpless, pretentious, and blundering even the best and deepest love is--he finds that it rather DESTROYS than saves!--It is possible that under the holy fable and travesty of the life of Jesus there is hidden one of the most painful cases of the martyrdom of KNOWLEDGE ABOUT LOVE: the martyrdom of the most innocent and most craving heart, that never had enough of any human love, that DEMANDED love, that demanded inexorably and frantically to be loved and nothing else, with terrible outbursts against those who refused him their love; the story of a poor soul insatiated and insatiable in love, that had to invent hell to send thither those who WOULD NOT love him--and that at last, enlightened about human love, had to invent a God who is entire love, entire CAPACITY for love--who takes pity on human love, because it is so paltry, so ignorant!</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1914285,,62,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ec4029d-904e-419a-8244-52e5a62d3675,,
63,150,condition1,,,False,,,,0.0-5.0-0.29,,,"['and', 'her', 'shadow', 'gave', 'up']",,"['shadow', 'and', 'gave', 'her', 'up']",,test,1928670,14.0,63,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,0ec4029d-904e-419a-8244-52e5a62d3675,,"shadow,and,gave,her,up"
64,150,condition1,,,,,,,0.0-5.0-1.29,32.0,,,4455.820000002859,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>and,her,shadow,gave,up</p><h4>Here is the correct answer and the original sentence:</h4><p>shadow,and,gave,her,up</p><p>So the spring days came and went, the sky grew clearer, the earth greener, the flowers were up fairly early, and the birds came back in time to say goodbye to Beth, who, like a tired but trustful child, clung to the hands that had led her all her life, as Father and Mother guided her tenderly through the Valley of the Shadow, and gave her up to God.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,1933127,,64,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ec4029d-904e-419a-8244-52e5a62d3675,,
65,150,condition1,,,,,,,0.0-6.0,32.0,,,5348.809999995865,,"<p>You responded correctly on 47% of the trials.</p><p>Despite this, we've decided to award you the bonus anyway. Congratulations!</p><img src='star.gif'></img><p>Press any key to continue. Thank you!</p>",,1938479,,65,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ec4029d-904e-419a-8244-52e5a62d3675,,
66,150,condition1,23.0,,,Graduated College,Better than average experiment,Female,0.0-7.0,,English,,,,,,1964314,,66,cloze-blank,No,e08884f0-14b4-49da-a491-37b6124ceb38,0ec4029d-904e-419a-8244-52e5a62d3675,,
67,149,condition1,,,,,,,0.0-0.0,32.0,,,18121.4700000055,,"<p>University of California, Irvine Language Processing Group</p><p id=""legal"">By answering the following questions, you are participating in a study being performed by cognitive scientists in the University of California, Irvine Department of Language Science. If you have questions about this research, please contact Richard Futrell at rfutrell@uci.edu or Ryan Lee, at leerk3@uci.edu. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p><p>Press spacebar to continue.</p>",,18126,,0,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
68,149,condition1,,,,,,,0.0-1.0,32.0,,,5438.464999999269,,Welcome to the experiment. Press spacebar to begin.,,23565,,1,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
69,149,condition1,,,,,,,0.0-2.0,32.0,,,93093.01000000414,,"<p>A five-word sequence taken from a sentence will be given to you in random order.</p><p>Your task is to rearrange the words to match the original order from which they came.</p><p>However, you will not be given the original sentence.</p><p>For example:</p><video width='852' height='480' controls><source src='first_example_3.mp4' type='video/mp4'></video><p>Press spacebar to continue with the instructions.</p>",,116664,,2,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
70,149,condition1,,,,,,,0.0-3.0,32.0,,,120977.55499999765,,"<p>Note two things.</p><p>1. The five words may have been taken from any point within a sentence.</p><video width='852' height='480' controls><source src='note1_example_(quicker).mp4' type='video/mp4'></video><p>2. If you encounter multiple possibilities like this, just pick one order.</p><video width='852' height='480' controls><source src='note2_example_final.mp4' type='video/mp4'></video><p>You will be given the option to re-randomize the words and clear your input.</p><p>Press spacebar to continue.</p>",,237646,,3,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
71,149,condition1,,,,,,,0.0-4.0,32.0,,,6110.599999999977,,"<p>If you successfully match the original order for all trials, you will receive a bonus.</p><p>Good luck!</p><p>Press spacebar to continue.</p>",,243757,,4,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
72,149,condition1,,,True,,,,0.0-5.0-0.0,,,"['but', 'she', 'came', 'back', 'looking']",,"['but', 'she', 'came', 'back', 'looking']",,test,290395,1.0,5,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,"but,she,came,back,looking"
73,149,condition1,,,,,,,0.0-5.0-1.0,32.0,,,8509.915000002366,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>but,she,came,back,looking</p><h4>Here is the original sentence:</h4><p>She went off to get her ball, and was a long time finding it among the bushes, but she came back, looking cool and quiet, and waited her turn patiently.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,298907,,6,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
74,149,condition1,,,True,,,,0.0-5.0-0.1,,,"['the', 'enemy', 'on', 'the', 'top']",,"['the', 'enemy', 'on', 'the', 'top']",,test,339659,2.0,7,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,"the,enemy,on,the,top"
75,149,condition1,,,,,,,0.0-5.0-1.1,32.0,,,2750.619999998889,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>the,enemy,on,the,top</p><h4>Here is the original sentence:</h4><p>The crossing had to be effected in full view of the enemy on the top of Lookout Mountain.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,342412,,8,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
76,149,condition1,,,True,,,,0.0-5.0-0.2,,,"['sing', 'the', 'song', 'of', 'the']",,"['sing', 'the', 'song', 'of', 'the']",,test,397509,3.0,9,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,"sing,the,song,of,the"
77,149,condition1,,,,,,,0.0-5.0-1.2,32.0,,,1827.7500000040163,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>sing,the,song,of,the</p><h4>Here is the original sentence:</h4><p>I'll try to sing the song of the shepherd boy which the Pilgrims heard.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,399339,,10,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
78,149,condition1,,,True,,,,0.0-5.0-0.3,,,"['then', 'she', 'emerged', 'from', 'her']",,"['then', 'she', 'emerged', 'from', 'her']",,test,426001,4.0,11,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,"then,she,emerged,from,her"
79,149,condition1,,,,,,,0.0-5.0-1.3,32.0,,,1579.6699999991688,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>then,she,emerged,from,her</p><h4>Here is the original sentence:</h4><p>The divine afflatus usually lasted a week or two, and then she emerged from her 'vortex', hungry, sleepy, cross, or despondent.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,427582,,12,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
80,149,condition1,,,False,,,,0.0-5.0-0.4,,,"['of', 'which', 'narrow', 'walls', 'within']",,"['within', 'narrow', 'walls', 'of', 'which']",,test,485245,4.0,13,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,"within,narrow,walls,of,which"
81,149,condition1,,,,,,,0.0-5.0-1.4,32.0,,,11199.805000003835,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>of,which,narrow,walls,within</p><h4>Here is the correct answer and the original sentence:</h4><p>within,narrow,walls,of,which</p><p>Instead of being shut in within narrow walls, of which every nook and cranny could be explored, we find ourselves in an open world of free possibilities, where much remains unknown because there is so much to know.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,496447,,14,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
82,149,condition1,,,False,,,,0.0-5.0-0.5,,,"['concentrated', 'enfolds', 'the', 'essence', 'of']",,"['enfolds', 'the', 'concentrated', 'essence', 'of']",,test,536006,4.0,15,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,"enfolds,the,concentrated,essence,of"
83,149,condition1,,,,,,,0.0-5.0-1.5,32.0,,,8646.914999997476,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>concentrated,enfolds,the,essence,of</p><h4>Here is the correct answer and the original sentence:</h4><p>enfolds,the,concentrated,essence,of</p><p>Each cover of a true book enfolds the concentrated essence of a man.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,544654,,16,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
84,149,condition1,,,False,,,,0.0-5.0-0.6,,,"['but', 'popularize', 'for', 'his', 'subject']",,"['popularize', 'his', 'subject', 'but', 'for']",,test,783667,4.0,17,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,"popularize,his,subject,but,for"
85,149,condition1,,,,,,,0.0-5.0-1.6,32.0,,,25017.120000004066,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>but,popularize,for,his,subject</p><h4>Here is the correct answer and the original sentence:</h4><p>popularize,his,subject,but,for</p><p>His great ability as a phonetician (he was, I think, the best of them all at his job) would have entitled him to high official recognition, and perhaps enabled him to popularize his subject, but for his Satanic contempt for all academic dignitaries and persons in general who thought more of Greek than of phonetics.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,808686,,18,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
86,149,condition1,,,False,,,,0.0-5.0-0.7,,,"['take', 'to', 'school', 'with', 'me']",,"['school', 'with', 'me', 'to', 'take']",,test,837643,4.0,19,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,"school,with,me,to,take"
87,149,condition1,,,,,,,0.0-5.0-1.7,32.0,,,16261.859999998704,,"<h2>Wrong.</h2><h4>Your response was:</h4><p>take,to,school,with,me</p><h4>Here is the correct answer and the original sentence:</h4><p>school,with,me,to,take</p><p>I want to open a school for little lads--a good, happy, homelike school, with me to take care of them and Fritz to teach them.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,853907,,20,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
88,149,condition1,,,True,,,,0.0-5.0-0.8,,,"['been', 'puzzling', 'concerning', 'the', 'kingdom']",,"['been', 'puzzling', 'concerning', 'the', 'kingdom']",,test,909057,5.0,21,cloze,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,"been,puzzling,concerning,the,kingdom"
89,149,condition1,,,,,,,0.0-5.0-1.8,32.0,,,1864.3749999974386,,"<img src=""correct.png"" width=100</img><h2>Correct!</h2><h4>Your response was:</h4><p>been,puzzling,concerning,the,kingdom</p><h4>Here is the original sentence:</h4><p>""THE FAIRY BODY.--The normal working body of the gnome and fairy  is not of human nor of any other definite form, and herein lies  the explanation of much that has been puzzling concerning the  nature-spirit kingdom generally.</p><p style=""font-size:11px;"">(This sentence was scraped from a text from Project Gutenberg.)</p><p style=""font-size:11px;"">Press space to continue.</p>",fixation,910922,,22,html-keyboard-response,,e08884f0-14b4-49da-a491-37b6124ceb38,0ef4fc5c-e6db-4a54-a107-d5182fea2631,,
